,IdAcidente,Datahora,Dia da Semana,Sentidos,Latitude GPS,Longitude GPS,Via Trânsito,Localizações,Freguesia,Pov. Proxima,Tipo Natureza,Natureza,Tipo de Traçado,Inclinação do Traçado,Berma do Traçado,Localização do Traçado,Estado Conservação,Características Tecnicas,Reg Circulação,Marca Via,Obstáculos,Sinais,Sinais Luminosos,Tipo Piso,Intersecção Vias,Factores Atmosféricos,Luminosidade,Cond Aderência,VM,FG,FL,Tipos Vias,Via,Num arruamento,Km,Nome arruamento,Localização 2,Ano,Mês,Dia,Hora,Periodo,Estação,Dia Util,Gravidade,Indicador de Gravidade,Veículos envolvidos,Passageiros envolvidos,Peões envolvidos,Inf/Ação: Abertura de porta,Inf/Ação: Desrespeito da sinalização semafórica,Inf/Ação: Desrespeito da sinalização vertical,Inf/Ação: Desrespeito das distâncias de segurança,Inf/Ação: Desrespeito das marcas rodoviárias,Inf/Ação: Encandeamento,Inf/Ação: Manobra irregular,Inf/Ação: Não sinalização da manobra,Inf/Ação: Obstáculo imprevisto na faixa de rodagem,Inf/Ação: Rebentamento de pneumático,Inf/Ação: Velocidade excessiva para as condições existentes,Automóvel ligeiro,Automóvel pesado,Motociclos/Ciclomotores,Outros Veículos,Velocípedes,Peões
1702,20191740929,2019-08-31 05:30:00,Sábado,NÃO DEFINIDO,38.7111956,-9.1428313,Direita,Dentro das localidades,Misericórdia,,Colisão,Colisão lateral com outro veículo em movimento,Recta,Com inclinação,Berma pavimentada,Em plena via,Em bom estado,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,4,,Rua da Misericódia,Sem GPS - estimado,2019,8,31,5,Madrugada,Verão,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1703,20191740943,2019-08-27 20:20:00,Terça-Feira,NÃO DEFINIDO,38.7112451,-9.158432,Direita,Dentro das localidades,Estrela,Lisboa,Colisão,Colisão lateral com outro veículo em movimento,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,19,,Rua Borges Carneiro,Sem GPS - estimado,2019,8,27,20,Noite,Verão,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1704,20191740951,2019-08-26 19:26:00,Segunda-Feira,No sentido crescente da quilometragem,,,Direita,Dentro das localidades,Alvalade,Lisboa,Colisão,Colisão com outras situações,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,NÃO DEFINIDO,A funcionar normalmente,Betuminoso,Em cruzamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0,,Avenida Almirante Gago Coutinho,Sem GPS - não estimado,2019,8,26,19,Noite,Verão,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1705,20191740989,2019-08-26 12:00:00,Segunda-Feira,NÃO DEFINIDO,,,Central,Dentro das localidades,Alcântara,Lisboa,Colisão,Colisão lateral com outro veículo em movimento,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em entroncamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Avenida Índia,Sem GPS - não estimado,2019,8,26,12,Tarde,Verão,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1706,20191741031,2019-08-30 16:50:00,Sexta-Feira,No sentido crescente da quilometragem,,,Direita,Dentro das localidades,São Domingos de Benfica,,Colisão,Colisão choque em cadeia,Recta,Com inclinação,Berma pavimentada,Em plena via,Em bom estado,Outra via,Sentido único,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,2ª Circular,0,,Avenida Eusébio da Silva Ferreira,Sem GPS - não estimado,2019,8,30,16,Tarde,Verão,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1707,20191741042,2019-08-31 07:50:00,Sábado,No sentido crescente da quilometragem,,,Central,Dentro das localidades,Alcântara,Lisboa,Colisão,Colisão traseira com outro veículo em movimento,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em cruzamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,2,Arruamento com separador,Via Secundária,0,,Avenida Índia,Sem GPS - não estimado,2019,8,31,7,Manhã,Verão,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1708,20191741093,2019-08-17 17:50:00,Sábado,No sentido decrescente da quilometragem,38.761997,-9.129952,Direita,Dentro das localidades,Areeiro,Lisboa,Despiste,Despiste com dispositivo de retenção,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em cruzamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0.00,,Avenida Almirante Gago Coutinho,Localização GPS,2019,8,17,17,Tarde,Verão,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1709,20191741103,2019-08-28 18:44:00,Quarta-Feira,NÃO DEFINIDO,38.7289020999999,-9.1279567,Direita,Dentro das localidades,Penha de França,,Atropelamento,Atropelamento de peões,Recta,Em patamar,Berma pavimentada,Em plena via,Em bom estado,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Passagem de peões,A funcionar normalmente,Betuminoso,Fora da intersecção,Bom tempo,Aurora ou crepúsculo,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,54,,Avenida General Roçadas,Sem GPS - estimado,2019,8,28,18,Noite,Verão,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1710,20191741104,2019-08-12 17:40:00,Segunda-Feira,NÃO DEFINIDO,,,Esquerda,Dentro das localidades,Belém,,Colisão,Colisão lateral com outro veículo em movimento,Recta,Em patamar,Berma pavimentada,Em plena via,Em bom estado,Estrada sem separador,Sentido único,Com marcas,Inexistentes,Cedência de passagem,Inexistentes,Betuminoso,Em entroncamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Avenida Doutor Mário Moutinho,Sem GPS - não estimado,2019,8,12,17,Tarde,Verão,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1711,20191741105,2019-08-22 14:30:00,Quinta-Feira,NÃO DEFINIDO,38.7183375,-9.1453517,Direita,Dentro das localidades,Santo António,Lisboa,Colisão,Colisão traseira com outro veículo em movimento,Curva,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Sentido único,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Passagem de peões,Desligada,Betuminoso,Em entroncamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,58,,Praça Alegria,Sem GPS - estimado,2019,8,22,14,Tarde,Verão,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1712,20191741122,2019-08-28 01:05:00,Quarta-Feira,NÃO DEFINIDO,38.7323195,-9.1515983,Direita,Dentro das localidades,Avenidas Novas,Lisboa,Colisão,Colisão lateral com outro veículo em movimento,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Sentido único,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Outros,Inexistentes,Calçada,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,1,,Rua Augusto dos Santos,Sem GPS - estimado,2019,8,28,1,Madrugada,Verão,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1713,20191741140,2019-08-28 16:30:00,Quarta-Feira,NÃO DEFINIDO,,,Esquerda,Dentro das localidades,Carnide,,Despiste,Despiste sem dispositivo de retenção,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em entroncamento,Bom tempo,NÃO DEFINIDO,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Avenida Professor Francisco da Gama Caeiro,Sem GPS - não estimado,2019,8,28,16,Tarde,Verão,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1714,20191741146,2019-08-27 14:30:00,Terça-Feira,NÃO DEFINIDO,,,Direita,Dentro das localidades,Marvila,,Colisão,Colisão lateral com outro veículo em movimento,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em entroncamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0,,Avenida Francisco Salgado Zenha,Sem GPS - não estimado,2019,8,27,14,Tarde,Verão,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1715,20191741149,2019-08-12 11:35:00,Segunda-Feira,No sentido crescente da quilometragem,,,Esquerda,Dentro das localidades,Campolide,,Despiste,Despiste simples,Curva,Em patamar,Berma pavimentada,Em plena via,Em bom estado,Outra via,Sentido único,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0,,Praça Espanha,Sem GPS - não estimado,2019,8,12,11,Manhã,Verão,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1716,20191741158,2019-08-26 09:20:00,Segunda-Feira,NÃO DEFINIDO,,,Direita,Dentro das localidades,Avenidas Novas,,Despiste,Despiste sem dispositivo de retenção,Recta,Em patamar,Berma pavimentada,Em plena via,Em mau estado,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em cruzamento,Bom tempo,Em pleno dia,Escorregadio por outros fatores,0,0,1,Arruamento sem separador,Via Secundária,0,,Campo Pequeno,Sem GPS - não estimado,2019,8,26,9,Manhã,Verão,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1717,20191741189,2019-09-01 15:40:00,Domingo,NÃO DEFINIDO,38.7125837999999,-9.1356261,Direita,Dentro das localidades,Santa Maria Maior,Lisboa,Atropelamento,Atropelamento de peões,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Sentido único,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Outros,Inexistentes,Calçada,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,3,Arruamento sem separador,Via Secundária,1,,Largo São Cristóvão,Sem GPS - estimado,2019,9,1,15,Tarde,Verão,0,0,9,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1718,20191741220,2019-08-28 16:00:00,Quarta-Feira,NÃO DEFINIDO,38.7396259,-9.1319039,Direita,Dentro das localidades,Areeiro,,Colisão,Colisão lateral com outro veículo em movimento,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Sentido único,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Outros,Inexistentes,Betuminoso,Em cruzamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,4,,Rua Lucinda do Carmo,Sem GPS - estimado,2019,8,28,16,Tarde,Verão,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1719,20191741273,2019-08-13 18:35:00,Terça-Feira,No sentido crescente da quilometragem,,,Central,Dentro das localidades,Lumiar,,Colisão,Colisão lateral com outro veículo em movimento,Recta,Com inclinação,Berma pavimentada,Em plena via,Em bom estado,Outra via,Sentido único,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Fora da intersecção,Bom tempo,Aurora ou crepúsculo,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0,,Calçada Carriche,Sem GPS - não estimado,2019,8,13,18,Noite,Verão,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1720,20191741286,2019-07-25 13:40:00,Quinta-Feira,NÃO DEFINIDO,38.7229269999999,-9.1519602,Direita,Dentro das localidades,Alvalade,Lisboa,Atropelamento,Atropelamento com fuga,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Sentido único,Com marcas,Inexistentes,Passagem de peões,Inexistentes,Calçada,Em entroncamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Rua Aboim Ascensão,Sem GPS - estimado,2019,7,25,13,Tarde,Verão,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1721,20191741305,2019-08-23 13:15:00,Sexta-Feira,NÃO DEFINIDO,,,Direita,Dentro das localidades,Estrela,Lisboa,Colisão,Colisão lateral com outro veículo em movimento,Recta,Em patamar,Berma pavimentada,Em plena via,Em bom estado,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,NÃO DEFINIDO,A funcionar normalmente,Calçada,Em entroncamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Avenida Dom Carlos I,Sem GPS - não estimado,2019,8,23,13,Tarde,Verão,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1722,20191741324,2019-08-23 20:00:00,Sexta-Feira,NÃO DEFINIDO,38.7651721,-9.110009,Central,Dentro das localidades,Santa Maria dos Olivais,Lisboa,Colisão,Colisão traseira com outro veículo em movimento,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,339,,Avenida Cidade de Luanda,Sem GPS - estimado,2019,8,23,20,Noite,Verão,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1723,20191741330,2019-09-02 08:45:00,Segunda-Feira,NÃO DEFINIDO,38.740889,-9.133563,Esquerda,Dentro das localidades,Areeiro,Lisboa,Atropelamento,Atropelamento de peões,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,Passagem de peões,A funcionar normalmente,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,241,,Avenida Almirante Reis,Localização GPS,2019,9,2,8,Manhã,Verão,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1724,20191741363,2019-09-02 09:10:00,Segunda-Feira,NÃO DEFINIDO,,,Direita,Dentro das localidades,Marvila,,Colisão,Colisão lateral com outro veículo em movimento,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,NÃO DEFINIDO,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,2,Arruamento sem separador,Via Secundária,0,,Rua Conselheiro Emídio Navarro,Sem GPS - não estimado,2019,9,2,9,Manhã,Verão,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1725,20191741369,2019-08-31 03:00:00,Sábado,No sentido crescente da quilometragem,,,Direita,Dentro das localidades,Lumiar,,Despiste,Despiste com dispositivo de retenção,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,NÃO DEFINIDO,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,IP - Itinerário Principal,IP7,,0.0,,Sem GPS - não estimado,2019,8,31,3,Madrugada,Verão,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1726,20191741372,2019-09-02 09:15:00,Segunda-Feira,NÃO DEFINIDO,38.71255,-9.1560756,Direita,Dentro das localidades,Estrela,,Despiste,Despiste sem dispositivo de retenção,Recta,Com inclinação,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,NÃO DEFINIDO,Inexistentes,Calçada,Em entroncamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,153,,Calçada Estrela,Sem GPS - estimado,2019,9,2,9,Manhã,Verão,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1727,20191741379,2019-08-29 23:20:00,Quinta-Feira,NÃO DEFINIDO,38.7117656,-9.1429251,Direita,Dentro das localidades,Misericórdia,,Despiste,Despiste sem dispositivo de retenção,Recta,Com inclinação,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,NÃO DEFINIDO,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,2,Arruamento sem separador,Via Secundária,20,,Rua da Misericórdia,Sem GPS - estimado,2019,8,29,23,Noite,Verão,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1728,20191741388,2019-08-29 20:10:00,Quinta-Feira,No sentido decrescente da quilometragem,,,Esquerda,Dentro das localidades,Campo de Ourique,,Colisão,Colisão choque em cadeia,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em entroncamento,Bom tempo,Aurora ou crepúsculo,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0,,Avenida Engenheiro Duarte Pacheco,Sem GPS - não estimado,2019,8,29,20,Noite,Verão,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1729,20191741420,2019-09-02 11:00:00,Segunda-Feira,NÃO DEFINIDO,,,Esquerda,Dentro das localidades,Alcântara,,Colisão,Colisão traseira com outro veículo em movimento,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Em bom estado,Outra via,Sentido único,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Em via de aceleração,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0,,Avenida Ceuta,Sem GPS - não estimado,2019,9,2,11,Manhã,Verão,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1730,20191741421,2019-09-02 09:25:00,Segunda-Feira,NÃO DEFINIDO,,,Direita,Dentro das localidades,Santa Maria dos Olivais,Lisboa,Colisão,Colisão traseira com outro veículo em movimento,Curva,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Sentido único,Com marcas,Inexistentes,Cedência de passagem,Inexistentes,Betuminoso,Em rotunda,Bom tempo,Em pleno dia,Seco e limpo,0,0,3,Arruamento sem separador,Via Secundária,0,,Avenida Berlim,Sem GPS - não estimado,2019,9,2,9,Manhã,Verão,1,0,9,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1731,20191741432,2019-08-29 16:30:00,Quinta-Feira,NÃO DEFINIDO,,,Direita,Dentro das localidades,Santa Maria dos Olivais,,Colisão,Colisão lateral com outro veículo em movimento,Curva,Com inclinação,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Sentido único,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em rotunda,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Avenida Marechal Gomes da Costa,Sem GPS - não estimado,2019,8,29,16,Tarde,Verão,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1732,20191741433,2019-08-25 00:30:00,Domingo,NÃO DEFINIDO,,,Direita,Dentro das localidades,Carnide,,Colisão,Colisão com fuga,Curva,Com inclinação,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Em ramo de ligação - entrada,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento sem separador,2ª Circular,0,,Avenida General Norton de Matos,Sem GPS - não estimado,2019,8,25,0,Madrugada,Verão,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1733,20191741446,2019-08-30 22:00:00,Sexta-Feira,NÃO DEFINIDO,38.7660447,-9.1045937,Esquerda,Dentro das localidades,Santa Maria dos Olivais,Lisboa,Colisão,Colisão com outras situações,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Correctamente sinalizados,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,343,,Avenida Infante Dom Henrique,Sem GPS - estimado,2019,8,30,22,Noite,Verão,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1734,20191741466,2019-08-19 20:50:00,Segunda-Feira,NÃO DEFINIDO,38.7227918,-9.1515181,Direita,Dentro das localidades,Santo António,,Despiste,Despiste sem dispositivo de retenção,Recta,Em patamar,Berma pavimentada,Em plena via,Em bom estado,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,NÃO DEFINIDO,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,46,,Rua Braamcamp,Sem GPS - estimado,2019,8,19,20,Noite,Verão,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1735,20191741496,2019-09-03 08:50:00,Terça-Feira,NÃO DEFINIDO,38.7065405,-9.1743931,Direita,Dentro das localidades,Alcântara,Lisboa,Atropelamento,Atropelamento de peões,Curva,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Passagem de peões,Inexistentes,Betuminoso,Em entroncamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,1,,Rua Alcântara,Sem GPS - estimado,2019,9,3,8,Manhã,Verão,1,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1736,20191741498,2019-09-03 11:30:00,Terça-Feira,NÃO DEFINIDO,38.7197109999999,-9.1229642,Direita,Dentro das localidades,São Vicente,Lisboa,Atropelamento,Atropelamento de peões,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,1,0,Arruamento sem separador,Via Secundária,8,,Rua Afonso Domingues,Sem GPS - estimado,2019,9,3,11,Manhã,Verão,1,1,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1737,20191741514,2019-09-03 17:00:00,Terça-Feira,NÃO DEFINIDO,38.732039,-9.152101,Central,Dentro das localidades,Avenidas Novas,Lisboa,Despiste,Despiste sem dispositivo de retenção,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Em mau estado,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,191,,Avenida António Augusto de Aguiar,Sem GPS - estimado,2019,9,3,17,Tarde,Verão,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1738,20191741557,2019-09-01 06:15:00,Domingo,NÃO DEFINIDO,,,Direita,Dentro das localidades,Estrela,Lisboa,Colisão,Colisão lateral com outro veículo em movimento,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em cruzamento,Bom tempo,Aurora ou crepúsculo,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Avenida 24 de Julho,Sem GPS - não estimado,2019,9,1,6,Manhã,Verão,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1739,20191741564,2019-08-30 13:55:00,Sexta-Feira,NÃO DEFINIDO,,,Direita,Dentro das localidades,Misericórdia,Lisboa,Colisão,Colisão lateral com outro veículo em movimento,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Outra via,Dois sentidos,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Em cruzamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0,,Rua São Marçal,Sem GPS - não estimado,2019,8,30,13,Tarde,Verão,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1740,20191741593,2019-08-29 10:00:00,Quinta-Feira,NÃO DEFINIDO,38.7441588,-9.1782063,Direita,Dentro das localidades,Benfica,,Colisão,Colisão lateral com outro veículo em movimento,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,NÃO DEFINIDO,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,323,,Estrada Benfica,Sem GPS - estimado,2019,8,29,10,Manhã,Verão,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1741,20191741661,2019-09-03 10:00:00,Terça-Feira,No sentido crescente da quilometragem,,,Esquerda,Dentro das localidades,Carnide,Lisboa,Colisão,Colisão choque em cadeia,Recta,Em patamar,Berma pavimentada,Em plena via,Em bom estado,Outra via,Sentido único,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,2ª Circular,0,,Avenida General Norton de Matos,Sem GPS - não estimado,2019,9,3,10,Manhã,Verão,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
